Aveiro,319,2890,1607109,estados unidos,Registado,duplo,RO,2022-10-12,2022-10-14,2022-10-15,1,2,2,0,2,63.0,2,2,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,96,0,No,null
Valongo,309,1372,1607540,portugal,Modificada,duplo,NRF,2022-10-13,2022-11-27,2022-11-29,2,1,1,0,1,89.7839999998,45,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,41,0,No,null
ELVAS,421,1930,1608984,portugal,Registado,duplo,Reserva_Antecipada,2022-10-15,2022-12-24,2022-12-27,3,2,2,0,2,289.8,70,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,23,0,Yes,null
Valongo,309,1372,1609813,portugal,NãoRegistado,duplo,NRF,2022-10-16,2022-10-23,2022-10-24,1,2,2,0,2,42.75,7,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,41,0,No,null
Gaia,310,1673,1611614,portugal,NãoRegistado,duplo,Reserva_Antecipada,2022-10-19,2022-11-18,2022-11-20,2,2,2,0,2,96.8,30,2,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,192,0,No,null
Coimbra,304,1352,1614074,portugal,Modificada,duplo,Website,2022-10-24,2022-10-26,2022-10-27,1,2,2,0,2,62.56,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,28,0,No,null
Amares,539,2542,1616082,portugal,Registado,duplo standard,BAR,2022-10-27,2022-11-04,2022-11-06,2,1,1,0,1,110.0,8,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58,0,No,null
Nazaré,444,2074,1620747,estados unidos,Registado,duplo,RO,2022-11-05,2022-11-06,2022-11-07,1,2,2,0,2,80.0,1,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,77,0,No,null
Covilhã,556,2833,1622361,portugal,Pendente,triple room standard,Website,2022-11-08,2022-11-19,2022-11-20,1,3,3,0,3,96.9,11,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,84,0,No,null
Monção,504,2378,1626848,estados unidos,Registado,cela sæculare,BAR,2022-11-17,2022-12-12,2022-12-16,4,1,1,0,1,235.98,25,2,13,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4,27,0,No,null
Valongo,309,1372,1628081,portugal,NãoRegistado,duplo,MR - Main Rate,2022-11-19,2022-11-25,2022-11-27,2,2,2,0,2,79.38,6,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,41,0,No,null
Maia,311,1407,1628859,estados unidos,NãoRegistado,duplo,MR - Main Rate,2022-11-20,2022-12-26,2022-12-27,1,2,2,0,2,57.33,36,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Amares,539,2542,1630781,portugal,Cancelado,duplo standard,BAR,2022-11-24,2022-12-26,2022-12-28,2,1,1,0,1,88.0,32,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58,0,Yes,null
Gaia,310,1395,1633844,portugal,Pendente,duplo,MR - Main Rate,2022-11-30,2022-11-30,2022-12-01,1,2,2,0,2,44.1,0,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,192,0,Yes,null
Evora,465,2407,1635596,portugal,Registado,duplo,BAR,2022-12-03,2023-01-31,2023-02-01,1,1,2,0,1,140.0,59,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,No,null
Porto,179,632,1636904,frança,Registado,king comfort,Tarifa Base,2022-12-06,2023-04-01,2023-04-03,2,2,2,0,2,350.4,116,2,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,132,4,No,null
Porto,453,2117,1640147,espanha,Registado,t1,Descontos_Especiais,2022-12-13,2023-01-11,2023-01-15,4,2,2,0,2,392.2,29,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,4,No,null
Gaia,310,1395,1645224,portugal,Registado,duplo,MR - Main Rate,2022-12-25,2022-12-25,2022-12-26,1,2,2,0,2,44.1,0,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,192,0,Yes,null
Pinhão - Alijó,44,85,1648548,austrália,Cancelado,vistas_panorâmicas,BAR,2023-01-02,2023-10-03,2023-10-04,1,2,2,0,2,139.0,274,2,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,0,No,null
Nazaré,444,2076,1650542,portugal,Registado,suite,RO,2023-01-05,2023-02-03,2023-02-05,2,2,2,2,2,220.0,29,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,77,0,No,null
Gaia,310,2870,1650975,portugal,NãoRegistado,duplo,BB,2023-01-05,2023-01-06,2023-01-08,2,2,2,0,2,165.816,1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,192,0,No,null
Valongo,309,1430,1653320,espanha,Registado,twin,MR - Main Rate,2023-01-09,2023-01-09,2023-01-10,1,2,2,0,2,53.9,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,41,0,No,null
Valongo,309,1372,1653440,espanha,NãoRegistado,duplo,MR - Main Rate,2023-01-09,2023-01-13,2023-01-14,1,1,1,0,1,33.075,4,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,41,0,No,null
Chaves,426,1993,1654984,portugal,Registado,twin,BAR,2023-01-11,2023-02-25,2023-02-26,1,2,2,0,2,56.0,45,2,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4,58,0,No,null
Funchal,558,2857,1660401,reino unido,Registado,t1,NRF,2023-01-20,2023-05-01,2023-05-08,7,2,2,0,2,1416.8,101,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,2,No,null
Nazaré,444,2384,1660496,portugal,Registado,twin,RO,2023-01-20,2023-01-21,2023-01-22,1,2,2,0,2,70.0,1,2,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,77,0,No,null
Travanca do Mondego,535,2526,1667851,portugal,Pendente,familiar,Website,2023-01-30,2023-02-02,2023-02-04,2,2,2,0,2,171.0,3,5,1,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4,11,0,No,null
Maia,311,1946,1668072,portugal,Modificada,duplo,MR - Main Rate,2023-01-30,2023-02-09,2023-02-10,1,2,2,0,2,88.2,10,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Covilhã,556,2847,1669581,portugal,Registado,duplo,Website,2023-02-01,2023-02-05,2023-02-07,2,2,2,1,2,150.5,4,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,84,0,No,null
Maia,311,1407,1670081,frança,Registado,duplo,NRF,2023-02-02,2023-02-18,2023-02-19,1,2,2,0,2,79.8,16,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Carnaxide,493,2800,1672487,portugal,Registado,estudio,BAR,2023-02-06,2023-02-08,2023-02-11,3,1,1,0,1,210.0,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,No,null
Charneca de Caparica,514,2494,1674968,espanha,Registado,pool room,NRF,2023-02-09,2023-04-01,2023-04-06,5,2,2,0,2,640.0,51,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,0,No,null
Guimarães,259,1104,1679729,suiça,Registado,suite,RO,2023-02-16,2023-06-07,2023-06-08,1,2,2,0,2,185.0,111,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,22,1,No,null
Seixas - Caminha,273,2775,1679972,estados unidos,Cancelado,paixão,RO,2023-02-17,2023-04-02,2023-04-03,1,2,2,0,2,180.0,44,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0,No,null
Lamego,49,92,1683709,estados unidos,Registado,duplo,RO,2023-02-23,2023-07-27,2023-07-29,2,2,2,0,2,460.0,154,4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,51,0,No,null
Cascais,443,2063,1685437,portugal,Registado,vistas_panorâmicas,RO,2023-02-25,2023-02-26,2023-02-27,1,2,2,0,2,224.0,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,42,1,No,null
Cascais,443,2063,1686415,estados unidos,Modificada,vistas_panorâmicas,RO,2023-02-27,2023-05-23,2023-05-25,2,2,2,0,2,514.0,85,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,42,1,No,null
Covilhã,556,2831,1688305,portugal,Pendente,duplo,Website,2023-03-01,2023-03-19,2023-03-20,1,2,2,0,2,55.25,18,3,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,84,0,No,null
Nazaré,444,2073,1689214,portugal,Registado,duplo,RO,2023-03-02,2023-03-03,2023-03-05,2,2,2,0,2,150.0,1,2,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,77,0,No,null
Sagres,511,2399,1689465,canadá,Cancelado,estudio,Standart Rate - Apartamentos,2023-03-03,2023-05-24,2023-05-28,4,2,2,0,2,240.0,82,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,0,No,null
Estoril,478,2232,1701128,espanha,Registado,twin,NRF,2023-03-19,2023-04-02,2023-04-07,5,2,2,0,2,380.0,14,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,26,0,No,Estoril Open
Porto,179,633,1703825,ucránia,Registado,familiar,Descontos_Especiais,2023-03-23,2023-04-15,2023-04-19,4,3,3,1,3,812.0069999999,23,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,132,4,No,null
Aveiro,319,2264,1705287,itália,Registado,standard,BB,2023-03-25,2023-08-16,2023-08-18,2,2,2,0,2,176.0,144,2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,96,0,No,null
Covilhã,556,2834,1709442,portugal,Pendente,suite,Website,2023-03-30,2023-04-29,2023-05-01,2,4,4,0,4,312.8,30,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,84,0,No,null
Porto,179,630,1712457,holanda,Registado,duplo,Descontos_Especiais,2023-04-03,2023-04-30,2023-05-01,1,2,2,0,2,144.774,27,2,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,132,4,No,null
Travanca do Mondego,535,2527,1714812,portugal,Registado,suite,Website,2023-04-06,2023-04-29,2023-05-01,2,2,2,2,2,260.0,23,5,1,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4,11,0,No,null
Porto,179,632,1715405,canadá,Registado,king comfort,Descontos_Especiais,2023-04-07,2023-09-18,2023-09-21,3,2,2,0,2,468.5039999998,164,2,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,132,4,No,null
Gaia,310,1673,1717561,portugal,NãoRegistado,duplo,MR - Main Rate,2023-04-11,2023-04-11,2023-04-18,7,2,2,0,2,354.7775,0,2,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,192,0,No,null
Gaia,310,1395,1717721,portugal,NãoRegistado,duplo,BB,2023-04-11,2023-04-13,2023-04-14,1,1,2,0,1,109.6585,2,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,192,0,No,null
Amares,539,2545,1423736,portugal,Cancelado,t1,BAR,2022-01-18,2022-02-26,2022-02-27,1,1,1,0,1,160.0,39,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58,0,No,null
Valdigem - Lamego,185,721,1426139,suiça,Registado,suite,BAR,2022-01-24,2022-07-09,2022-07-11,2,4,4,0,4,570.0,166,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,20,0,No,null
Porto,395,1828,1426289,holanda,Registado,estudio,Standard,2022-01-25,2022-05-09,2022-05-12,3,2,2,0,2,240.0,104,2,5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,16,4,No,null
Cascais,443,2061,1428564,reino unido,Registado,clássico standard,RO,2022-01-30,2022-06-01,2022-06-06,5,2,2,0,2,815.0,122,2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,42,1,No,null
Olhão,392,1801,1432907,portugal,Cancelado,duplo,Ofertas_Especiais,2022-02-08,2022-02-14,2022-02-15,1,2,2,0,2,120.0,6,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,19,0,No,null
Sagres,511,2398,1433108,alemanha,Registado,apartamento com 2 quartos,Reserva_Antecipada,2022-02-09,2022-09-15,2022-09-29,14,4,4,0,4,1204.0,218,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,0,No,null
Nazaré,444,2075,1446004,portugal,Registado,suite,RO,2022-03-03,2022-03-05,2022-03-06,1,2,2,0,2,100.0,2,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,77,0,No,null
Lisboa,328,1451,1446250,espanha,Registado,4 bed mixed dormitory,Website,2022-03-04,2022-03-04,2022-03-06,2,1,4,0,1,136.96,0,1,8,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0,56,9,No,null
Estoril,478,2231,1446875,portugal,Registado,duplo,NRF,2022-03-05,2022-03-05,2022-03-06,1,2,2,0,2,50.0,0,2,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,26,0,No,null
Maia,311,1407,1447984,portugal,Pendente,duplo,NRF,2022-03-07,2022-03-11,2022-03-12,1,1,1,0,1,63.0,4,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Evora,465,2408,1448842,canadá,Registado,suite,BAR,2022-03-09,2022-06-06,2022-06-07,1,2,2,0,2,110.0,89,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,No,null
Travanca do Mondego,535,2523,1451609,portugal,Cancelado,duplo,Website,2022-03-14,2022-04-20,2022-04-21,1,2,2,0,2,58.5,37,3,5,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4,11,0,No,null
Maia,311,1407,1452496,frança,Registado,duplo,RO,2022-03-15,2022-04-08,2022-04-09,1,1,1,0,1,74.0,24,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Nazaré,444,2229,1456228,frança,Modificada,triplo,RO,2022-03-21,2022-04-28,2022-04-30,2,3,3,0,3,200.0,38,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,77,0,No,null
Madalena,415,1940,1457516,portugal,Registado,duplo,NRF,2022-03-23,2022-04-20,2022-04-25,5,1,1,0,1,350.0,28,3,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,125,0,Yes,null
Porto,287,1232,1459809,frança,Registado,estudio,Standard,2022-03-27,2022-07-30,2022-08-01,2,4,4,0,4,190.0,125,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,4,No,null
Valongo,309,1372,1472137,portugal,Modificada,duplo,NRF,2022-04-11,2022-04-11,2022-04-12,1,1,1,0,1,45.45,0,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,41,0,No,null
Covilhã,556,2831,1472283,portugal,Pendente,duplo,Website,2022-04-11,2022-04-11,2022-04-12,1,2,2,0,2,58.9,0,3,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,84,0,No,null
Valongo,309,1372,1476972,portugal,Modificada,duplo,NRF,2022-04-19,2022-04-22,2022-04-23,1,1,1,0,1,43.0,3,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,41,0,No,null
Porto,287,1346,1477194,espanha,Registado,estudio,Standard,2022-04-19,2022-08-01,2022-08-04,3,3,3,0,3,351.0,104,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,4,No,null
Covilhã,556,2832,1480837,portugal,Pendente,twin,Website,2022-04-24,2022-05-13,2022-05-14,1,2,2,0,2,61.75,19,2,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,84,0,No,null
Charneca de Caparica,514,2425,1482607,reino unido,Cancelado,eco garden room,NRF,2022-04-26,2022-06-18,2022-06-23,5,1,1,0,1,540.0,53,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,0,No,null
Nazaré,444,2073,1484526,canadá,Registado,duplo,RO,2022-04-29,2022-07-22,2022-07-24,2,2,2,0,2,240.0,84,2,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,77,0,No,null
Maia,311,1407,1487547,suiça,Registado,duplo,BB,2022-05-03,2022-05-26,2022-05-27,1,2,2,0,2,89.0,23,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Aveiro,322,1413,1487865,espanha,Registado,duplo,Reembolsável,2022-05-04,2022-07-31,2022-08-02,2,2,2,0,2,160.0,88,2,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,52,0,No,null
Charneca de Caparica,514,2425,1488756,portugal,Registado,eco garden room,NRF,2022-05-05,2022-05-15,2022-05-17,2,2,2,0,2,207.0,10,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,0,No,null
Olhão,313,1382,1489727,itália,Registado,vistas_panorâmicas,RO,2022-05-06,2022-08-10,2022-08-13,3,2,2,0,2,660.0,96,2,3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,No,null
Gaia,310,1424,1493979,portugal,Modificada,twin,NRF,2022-05-11,2022-05-12,2022-05-13,1,2,2,0,2,48.0,1,2,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,192,0,No,null
Lisboa,328,1456,1496376,portugal,Registado,duplo,Website,2022-05-14,2022-06-24,2022-06-26,2,1,1,0,1,117.14,41,2,3,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0,56,9,Yes,RockinRioLisboa
Portimão,482,2286,1498893,irlanda,Cancelado,t2,Website,2022-05-17,2022-07-14,2022-07-20,6,6,6,0,6,1166.22,58,6,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,143,0,No,null
Portimão,482,2285,1503903,portugal,Registado,t1,Website,2022-05-24,2022-05-25,2022-05-27,2,1,1,0,1,104.5,1,4,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,143,0,No,null
Lisboa,328,1451,1506583,reino unido,Registado,4 bed mixed dormitory,Website,2022-05-27,2022-06-09,2022-06-10,1,1,1,0,1,19.82,13,1,8,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0,56,9,No,Festa de Lisboa
Valongo,309,1372,1508758,alemanha,Cancelado,duplo,NRF,2022-05-30,2022-05-31,2022-06-01,1,2,2,0,2,53.0,1,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,41,0,No,null
Maia,311,1407,1511274,portugal,NãoRegistado,duplo,RO,2022-06-02,2022-06-27,2022-06-28,1,2,2,0,2,66.6,25,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Maia,311,1407,1511794,itália,Registado,duplo,NRF,2022-06-03,2022-06-05,2022-06-06,1,2,2,0,2,73.0,2,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Nazaré,444,2076,1512400,estados unidos,Registado,suite,RO,2022-06-04,2022-06-10,2022-06-12,2,2,2,0,2,320.0,6,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,77,0,No,null
Covilhã,556,2831,1513326,portugal,Pendente,duplo,Website,2022-06-05,2022-06-13,2022-06-17,4,1,1,0,1,171.0,8,3,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,84,0,Yes,null
Pinhão - Alijó,44,85,1514022,estados unidos,Registado,vistas_panorâmicas,BAR,2022-06-06,2022-10-03,2022-10-04,1,2,2,0,2,134.0,119,2,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,10,0,No,null
Nazaré,444,2384,1514735,espanha,Registado,twin,RO,2022-06-07,2022-06-08,2022-06-10,2,2,2,0,2,200.0,1,2,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,77,0,No,null
Porto,179,632,1515440,portugal,Registado,king comfort,Descontos_Especiais,2022-06-07,2022-06-15,2022-06-16,1,2,2,0,2,131.92,8,2,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,132,4,Yes,null
Aveiro,503,2368,1515558,áfrica do sul,Registado,duplo,BAR,2022-06-08,2022-06-13,2022-06-17,4,2,2,0,2,260.0,5,2,64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,187,0,No,null
Lisboa,328,1454,1522551,brasil,Registado,duplo,Website,2022-06-16,2022-07-23,2022-07-25,2,1,1,0,1,148.68,37,2,5,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0,56,9,No,null
Torres Novas,391,1803,1522653,espanha,Registado,bordeaux,Website,2022-06-17,2022-08-12,2022-08-14,2,2,2,1,2,220.0,56,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,19,0,No,null
Covilhã,556,2831,1522964,portugal,Pendente,duplo,Website,2022-06-17,2022-06-20,2022-06-24,4,1,1,0,1,171.0,3,3,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,84,0,Yes,null
Gaia,310,1424,1523103,portugal,Registado,twin,NRF,2022-06-17,2022-06-20,2022-06-21,1,1,1,0,1,70.5,3,2,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,192,0,No,null
Portimão,482,2286,1524370,portugal,Cancelado,t2,Website,2022-06-19,2022-06-19,2022-06-20,1,5,10,0,5,266.0,0,6,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,143,0,No,null
Porto,358,1768,1525476,estados unidos,Registado,suite,BAR,2022-06-21,2022-07-11,2022-07-14,3,1,1,0,1,750.0,20,2,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,4,No,null
Maia,311,1407,1525722,portugal,Modificada,duplo,RO,2022-06-21,2022-06-22,2022-06-23,1,2,2,0,2,74.0,1,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Gaia,310,1395,1529527,portugal,NãoRegistado,duplo,BB,2022-06-26,2022-07-01,2022-07-02,1,1,1,0,1,71.5,5,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,192,0,Yes,null
Maia,311,1407,1529702,frança,NãoRegistado,duplo,RO,2022-06-27,2022-06-30,2022-07-01,1,2,4,0,2,148.0,3,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Porto,179,631,1533344,suiça,Registado,twin,Descontos_Especiais,2022-07-02,2022-07-08,2022-07-10,2,2,4,0,2,541.692,6,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,132,4,No,BeachParty2022
Maia,311,1946,1533573,républica checa,Modificada,duplo,RO,2022-07-02,2022-08-21,2022-08-22,1,3,3,0,3,98.1,50,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Maia,311,1407,1535096,holanda,Registado,duplo,NRF,2022-07-04,2022-08-01,2022-08-02,1,1,1,0,1,83.0,28,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Valongo,309,2254,1535522,frança,NãoRegistado,duplo,NRF,2022-07-04,2022-07-04,2022-07-13,9,2,2,0,2,522.0,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,41,0,No,null
Maia,311,1407,1539047,portugal,NãoRegistado,duplo,NRF,2022-07-09,2022-07-20,2022-07-21,1,1,1,0,1,74.7,11,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Maia,311,1407,1545343,reino unido,Registado,duplo,MR - Main Rate,2022-07-18,2022-09-02,2022-09-03,1,1,1,0,1,83.3,46,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Nazaré,444,2074,1547899,frança,Registado,duplo,RO,2022-07-21,2022-10-04,2022-10-06,2,2,2,0,2,180.0,75,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,77,0,No,null
Aveiro,322,2259,1548686,estados unidos,Registado,twin,Reembolsável,2022-07-22,2022-10-12,2022-10-13,1,2,4,0,2,170.0,82,2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,52,0,No,null
Maia,311,1407,1552268,estados unidos,NãoRegistado,duplo,MR - Main Rate,2022-07-25,2022-09-11,2022-09-12,1,2,8,0,2,333.2,48,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Obidos,501,2397,1555506,portugal,Registado,twin,RO,2022-07-27,2022-08-13,2022-08-15,2,2,2,0,2,204.0,17,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,Yes,null
Campo Maior,537,2723,1559785,portugal,Registado,alojamento mata,NRF,2022-08-02,2022-09-17,2022-09-18,1,2,2,0,2,129.4999999999,46,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,No,null
Nazaré,444,2075,1570484,portugal,Registado,suite,RO,2022-08-17,2022-09-02,2022-09-04,2,2,2,0,2,300.0,16,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,77,0,No,null
Covilhã,556,2831,1576926,portugal,Pendente,duplo,Website,2022-08-27,2022-08-27,2022-08-28,1,2,2,0,2,59.5,0,3,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,84,0,No,null
Charneca de Caparica,514,2425,1576945,frança,Cancelado,eco garden room,NRF,2022-08-27,2022-09-30,2022-10-06,6,2,2,0,2,648.0,34,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,0,No,null
Torres Novas,391,1806,1578988,portugal,Modificada,dourado,Website,2022-08-30,2022-09-03,2022-09-04,1,2,2,1,2,102.0,4,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,19,0,No,null
Maia,311,1407,1581335,frança,Registado,duplo,NRF,2022-09-02,2022-10-21,2022-10-22,1,2,2,0,2,85.75,49,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,30,0,No,null
Funchal,238,940,1585916,reino unido,NãoRegistado,suite,Ofertas_Especiais,2022-09-09,2022-09-12,2022-09-13,1,2,2,0,2,115.0,3,3,6,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,52,2,No,null
Covilhã,556,2831,1586076,portugal,Registado,duplo,Website,2022-09-09,2022-09-10,2022-09-11,1,2,2,0,2,68.4,1,3,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,84,0,No,null
Lisboa,328,1456,1590016,austrália,Registado,duplo,Website,2022-09-15,2022-09-24,2022-09-27,3,2,2,0,2,306.37,9,2,3,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0,56,9,No,null
Chaves,426,1993,1591842,portugal,Registado,twin,BAR,2022-09-19,2022-09-22,2022-09-23,1,2,2,0,2,92.0,3,2,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4,58,0,No,null
Gaia,310,1674,1591895,portugal,NãoRegistado,twin,MR - Main Rate,2022-09-19,2022-09-23,2022-09-24,1,2,2,0,2,70.11,4,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,192,0,No,null
